Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
C,Training,5,Tom covered the frog with the grass,covered,frog,grass,frogmallet,Sentence,1,InstControl,5,tomfroggrass_nopauses.mp3,tomfroggrassinstleft_context.png,tomfroggrassmodright_context.png,tomfroggrassmodright_context.png,tomfroggrassinstleft_context.png,2,mod,inst,R,L,623,2946,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfroggrassmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfroggrassinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomfroggrass_nopauses.mp3?raw=true,0.626089816
C,Training,5,Who did it?,covered,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.626089816
C,Training,106,Kate crushed the gorilla with the pliers,crushed,gorilla,pliers,gorillaladle,Sentence,1,InstControl,10,kategorillapliers_nopauses.mp3,kategorillapliersinstright_context.png,kategorillapliersmodleft_context.png,kategorillapliersinstright_context.png,kategorillapliersmodleft_context.png,1,inst,mod,L,R,421,3126,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillapliersinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillapliersmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategorillapliers_nopauses.mp3?raw=true,0.627197753
C,Training,106,Who did it?,crushed,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.627197753
C,Training,99,Tom crushed the fox with the tweezers,crushed,fox,tweezers,foxmallet,Sentence,1,InstControl,3,tomfoxtweezers_nopauses.mp3,tomfoxtweezersinstleft_context.png,tomfoxtweezersmodright_context.png,tomfoxtweezersmodright_context.png,tomfoxtweezersinstleft_context.png,2,mod,inst,R,L,636,3340,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfoxtweezersmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfoxtweezersinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomfoxtweezers_nopauses.mp3?raw=true,0.627519808
C,Training,99,Who did it?,crushed,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.627519808
C,Training,13,Tom hit the dolphin with the leaf,hit,dolphin,leaf,dolphintennisracket,Sentence,1,InstControl,1,tomdolphinleaf_nopauses.mp3,tomdolphinleafinstright_context.png,tomdolphinleafmodleft_context.png,tomdolphinleafinstright_context.png,tomdolphinleafmodleft_context.png,1,inst,mod,L,R,509,2474,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinleafinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinleafmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphinleaf_nopauses.mp3?raw=true,0.628886366
C,Training,13,Who did it?,hit,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.628886366
C,Training,25,Tom knocked on the dolphin with the watering can,knocked on,dolphin,watering can,dolphinmallet,Sentence,1,InstControl,1,tomdolphinwateringcan_nopauses.mp3,tomdolphinwateringcaninstleft_context.png,tomdolphinwateringcanmodright_context.png,tomdolphinwateringcanmodright_context.png,tomdolphinwateringcaninstleft_context.png,2,mod,inst,R,L,549,3837,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinwateringcanmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinwateringcaninstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphinwateringcan_nopauses.mp3?raw=true,0.645226843
C,Training,25,Who did not do it?,knocked on,NA,NA,NA,Question_Control,1,InstControl,,whodidnotdoit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidnotdoit.mp3?raw=true,0.645226843
C,Training,128,Kate slapped the girl with the spoon,slapped,girl,spoon,girlladle,Sentence,1,InstControl,8,kategirlspoon_nopauses.mp3,kategirlspooninstright_context.png,kategirlspoonmodleft_context.png,kategirlspooninstright_context.png,kategirlspoonmodleft_context.png,1,inst,mod,L,R,392,2902,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlspooninstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlspoonmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirlspoon_nopauses.mp3?raw=true,0.646112889
C,Training,128,Who did not do it?,slapped,NA,NA,NA,Question_Control,1,InstControl,,whodidnotdoit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidnotdoit.mp3?raw=true,0.646112889
C,Training,141,Tom smashed the whale with the fencepost,smashed,whale,fencepost,whaleoar,Sentence,1,InstControl,9,tomwhalefencepost_nopauses.mp3,tomwhalefencepostinstright_context.png,tomwhalefencepostmodleft_context.png,tomwhalefencepostinstright_context.png,tomwhalefencepostmodleft_context.png,1,inst,mod,L,R,592,3483,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalefencepostinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalefencepostmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomwhalefencepost_nopauses.mp3?raw=true,0.647872097
C,Training,141,Who did it?,smashed,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.647872097
C,Training,10,Kate covered the gorilla with the feather,covered,gorilla,feather,gorillaladle,Sentence,1,InstControl,10,kategorillafeather_nopauses.mp3,kategorillafeatherinstright_context.png,kategorillafeathermodleft_context.png,kategorillafeatherinstright_context.png,kategorillafeathermodleft_context.png,1,inst,mod,L,R,405,2763,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillafeatherinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillafeathermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategorillafeather_nopauses.mp3?raw=true,0.65847943
C,Training,10,Who did it?,covered,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.65847943
C,Training,81,Tom jabbed the whale with the tongs,jabbed,whale,tongs,whaleladle,Sentence,1,InstControl,9,tomwhaletongs_nopauses.mp3,tomwhaletongsinstleft_context.png,tomwhaletongsmodright_context.png,tomwhaletongsmodright_context.png,tomwhaletongsinstleft_context.png,2,mod,inst,R,L,714,3225,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhaletongsmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhaletongsinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomwhaletongs_nopauses.mp3?raw=true,0.66127352
C,Training,81,Who did it?,jabbed,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.66127352
C,Training,121,Tom slapped the dolphin with the spatula,slapped,dolphin,spatula,dolphinmallet,Sentence,1,InstControl,1,tomdolphinspatula_nopauses.mp3,tomdolphinspatulainstleft_context.png,tomdolphinspatulamodright_context.png,tomdolphinspatulamodright_context.png,tomdolphinspatulainstleft_context.png,2,mod,inst,R,L,575,3415,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinspatulamodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinspatulainstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphinspatula_nopauses.mp3?raw=true,0.66824265
C,Training,121,Who did it?,slapped,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.66824265
C,Training,59,Tom tapped the buffalo with the crystal,tapped,buffalo,crystal,buffaloladle,Sentence,1,InstControl,11,tombuffalocrystal_nopauses.mp3,tombuffalocrystalinstleft_context.png,tombuffalocrystalmodright_context.png,tombuffalocrystalmodright_context.png,tombuffalocrystalinstleft_context.png,2,mod,inst,R,L,550,2901,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalocrystalmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalocrystalinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tombuffalocrystal_nopauses.mp3?raw=true,0.690095822
C,Training,59,Who did it?,tapped,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.690095822
C,Training,115,Tom stung the pig with the colored pencil,stung,pig,colored pencil,pigoar,Sentence,1,InstControl,7,tompigcoloredpencil_nopauses.mp3,tompigcoloredpencilinstright_context.png,tompigcoloredpencilmodleft_context.png,tompigcoloredpencilinstright_context.png,tompigcoloredpencilmodleft_context.png,1,inst,mod,L,R,576,3404,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigcoloredpencilinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigcoloredpencilmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tompigcoloredpencil_nopauses.mp3?raw=true,0.700323175
C,Training,115,Who did not do it?,stung,NA,NA,NA,Question_Control,1,InstControl,,whodidnotdoit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidnotdoit.mp3?raw=true,0.700323175
C,Training,34,Kate knocked on the gorilla with the pan,knocked on,gorilla,pan,gorillaladle,Sentence,1,InstControl,10,kategorillapan_nopauses.mp3,kategorillapaninstright_context.png,kategorillapanmodleft_context.png,kategorillapaninstright_context.png,kategorillapanmodleft_context.png,1,inst,mod,L,R,389,3047,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillapaninstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillapanmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategorillapan_nopauses.mp3?raw=true,0.709816155
C,Training,34,Who did it?,knocked on,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.709816155
