Group,Block,TrialOrder,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
D,Post,40,51,Tom tapped the fox with the boots,tapped,fox,boots,foxladle,Sentence,2,InstControl,,tomfoxboots_nopauses.mp3,tomfoxbootsinstleft2_context.png,tomfoxbootsmodright2_context.png,tomfoxbootsmodright2_context.png,tomfoxbootsinstleft2_context.png,2,mod,inst,R,L,576,2891,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfoxbootsmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfoxbootsinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomfoxboots_nopauses.mp3?raw=true,0.232010942
D,Post,41,95,Tom rubbed the buffalo with the soap,rubbed,buffalo,soap,buffalotennisracket,Sentence,2,InstControl,,tombuffalosoap_nopauses.mp3,tombuffalosoapinstright2_context.png,tombuffalosoapmodleft2_context.png,tombuffalosoapinstright2_context.png,tombuffalosoapmodleft2_context.png,1,inst,mod,L,R,563,2963,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tombuffalosoapinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tombuffalosoapmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tombuffalosoap_nopauses.mp3?raw=true,0.239204183
D,Post,42,18,Kate hit the turtle with the ball,hit,turtle,ball,turtleoar,Sentence,2,InstControl,,kateturtleball_nopauses.mp3,kateturtleballinstleft2_context.png,kateturtleballmodright2_context.png,kateturtleballmodright2_context.png,kateturtleballinstleft2_context.png,2,mod,inst,R,L,387,2238,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kateturtleballmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kateturtleballinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kateturtleball_nopauses.mp3?raw=true,0.240198226
D,Post,43,76,Kate jabbed the lion with the carrot,jabbed,lion,carrot,lionladle,Sentence,2,InstControl,,katelioncarrot_nopauses.mp3,katelioncarrotinstright2_context.png,katelioncarrotmodleft2_context.png,katelioncarrotinstright2_context.png,katelioncarrotmodleft2_context.png,1,inst,mod,L,R,460,2994,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelioncarrotinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelioncarrotmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katelioncarrot_nopauses.mp3?raw=true,0.244247862
D,Post,44,113,Tom stung the frog with the cactus,stung,frog,cactus,frogoar,Sentence,2,InstControl,,tomfrogcactus_nopauses.mp3,tomfrogcactusinstright2_context.png,tomfrogcactusmodleft2_context.png,tomfrogcactusinstright2_context.png,tomfrogcactusmodleft2_context.png,1,inst,mod,L,R,624,3468,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfrogcactusinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfrogcactusmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomfrogcactus_nopauses.mp3?raw=true,0.247621269
D,Post,45,17,Tom hit the frog with the ball,hit,frog,ball,frogoar,Sentence,2,InstControl,,tomfrogball_nopauses.mp3,tomfrogballinstright2_context.png,tomfrogballmodleft2_context.png,tomfrogballinstright2_context.png,tomfrogballmodleft2_context.png,1,inst,mod,L,R,466,2307,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfrogballinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfrogballmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomfrogball_nopauses.mp3?raw=true,0.248364422
D,Post,46,141,Tom smashed the whale with the bowl,smashed,whale,bowl,whaletennisracket,Sentence,2,InstControl,,tomwhalebowl_nopauses.mp3,tomwhalebowlinstright2_context.png,tomwhalebowlmodleft2_context.png,tomwhalebowlinstright2_context.png,tomwhalebowlmodleft2_context.png,1,inst,mod,L,R,589,3145,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomwhalebowlinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomwhalebowlmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomwhalebowl_nopauses.mp3?raw=true,0.250049496
D,Post,47,27,Tom knocked on the fox with the cucumber,knocked on,fox,cucumber,foxladle,Sentence,2,InstControl,,tomfoxcucumber_nopauses.mp3,tomfoxcucumberinstleft2_context.png,tomfoxcucumbermodright2_context.png,tomfoxcucumbermodright2_context.png,tomfoxcucumberinstleft2_context.png,2,mod,inst,R,L,508,3185,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfoxcucumbermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfoxcucumberinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomfoxcucumber_nopauses.mp3?raw=true,0.25800336
D,Post,48,56,Kate tapped the girl with the magic wand,tapped,girl,magic wand,girlmallet,Sentence,2,InstControl,,kategirlmagicwand_nopauses.mp3,kategirlmagicwandinstright2_context.png,kategirlmagicwandmodleft2_context.png,kategirlmagicwandinstright2_context.png,kategirlmagicwandmodleft2_context.png,1,inst,mod,L,R,485,3224,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirlmagicwandinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirlmagicwandmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kategirlmagicwand_nopauses.mp3?raw=true,0.261312501
D,Post,49,126,Kate slapped the turtle with the notebook,slapped,turtle,notebook,turtleladle,Sentence,2,InstControl,,kateturtlenotebook_nopauses.mp3,kateturtlenotebookinstright2_context.png,kateturtlenotebookmodleft2_context.png,kateturtlenotebookinstright2_context.png,kateturtlenotebookmodleft2_context.png,1,inst,mod,L,R,370,2995,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kateturtlenotebookinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kateturtlenotebookmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kateturtlenotebook_nopauses.mp3?raw=true,0.261660627
D,Post,50,6,Kate covered the turtle with the water,covered,turtle,water,turtleladle,Sentence,2,InstControl,,kateturtlewater_nopauses.mp3,kateturtlewaterinstright2_context.png,kateturtlewatermodleft2_context.png,kateturtlewaterinstright2_context.png,kateturtlewatermodleft2_context.png,1,inst,mod,L,R,461,2842,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kateturtlewaterinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kateturtlewatermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kateturtlewater_nopauses.mp3?raw=true,0.26393349
D,Post,51,102,Kate crushed the turtle with the pear,crushed,turtle,pear,turtleladle,Sentence,2,InstControl,,kateturtlepear_nopauses.mp3,kateturtlepearinstright2_context.png,kateturtlepearmodleft2_context.png,kateturtlepearinstright2_context.png,kateturtlepearmodleft2_context.png,1,inst,mod,L,R,369,2982,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kateturtlepearinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kateturtlepearmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kateturtlepear_nopauses.mp3?raw=true,0.264931431
D,Post,52,60,Kate tapped the hawk with the magic wand,tapped,hawk,magic wand,hawkmallet,Sentence,2,InstControl,,katehawkmagicwand_nopauses.mp3,katehawkmagicwandinstright2_context.png,katehawkmagicwandmodleft2_context.png,katehawkmagicwandinstright2_context.png,katehawkmagicwandmodleft2_context.png,1,inst,mod,L,R,432,3132,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawkmagicwandinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawkmagicwandmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katehawkmagicwand_nopauses.mp3?raw=true,0.272504779
D,Post,53,3,Tom covered the fox with the water,covered,fox,water,foxladle,Sentence,2,InstControl,,tomfoxwater_nopauses.mp3,tomfoxwaterinstleft2_context.png,tomfoxwatermodright2_context.png,tomfoxwatermodright2_context.png,tomfoxwaterinstleft2_context.png,2,mod,inst,R,L,589,2751,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfoxwatermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfoxwaterinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomfoxwater_nopauses.mp3?raw=true,0.277833483
D,Post,54,59,Tom tapped the buffalo with the magic wand,tapped,buffalo,magic wand,buffalomallet,Sentence,2,InstControl,,tombuffalomagicwand_nopauses.mp3,tombuffalomagicwandinstleft2_context.png,tombuffalomagicwandmodright2_context.png,tombuffalomagicwandmodright2_context.png,tombuffalomagicwandinstleft2_context.png,2,mod,inst,R,L,603,3470,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tombuffalomagicwandmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tombuffalomagicwandinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tombuffalomagicwand_nopauses.mp3?raw=true,0.281625554
D,Post,55,22,Kate hit the gorilla with the oven mitt,hit,gorilla,oven mitt,gorillatennisracket,Sentence,2,InstControl,,kategorillaovenmitt_nopauses.mp3,kategorillaovenmittinstleft2_context.png,kategorillaovenmittmodright2_context.png,kategorillaovenmittmodright2_context.png,kategorillaovenmittinstleft2_context.png,2,mod,inst,R,L,378,2339,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategorillaovenmittmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategorillaovenmittinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kategorillaovenmitt_nopauses.mp3?raw=true,0.300512582
D,Post,56,143,Tom smashed the buffalo with the bowl,smashed,buffalo,bowl,buffalotennisracket,Sentence,2,InstControl,,tombuffalobowl_nopauses.mp3,tombuffalobowlinstright2_context.png,tombuffalobowlmodleft2_context.png,tombuffalobowlinstright2_context.png,tombuffalobowlmodleft2_context.png,1,inst,mod,L,R,669,3364,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tombuffalobowlinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tombuffalobowlmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tombuffalobowl_nopauses.mp3?raw=true,0.30111025
D,Post,57,127,Tom slapped the pig with the net,slapped,pig,net,pigmallet,Sentence,2,InstControl,,tompignet_nopauses.mp3,tompignetinstleft2_context.png,tompignetmodright2_context.png,tompignetmodright2_context.png,tompignetinstleft2_context.png,2,mod,inst,R,L,567,2812,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tompignetmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tompignetinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tompignet_nopauses.mp3?raw=true,0.301236622
D,Post,58,4,Kate covered the lion with the water,covered,lion,water,lionladle,Sentence,2,InstControl,,katelionwater_nopauses.mp3,katelionwaterinstright2_context.png,katelionwatermodleft2_context.png,katelionwaterinstright2_context.png,katelionwatermodleft2_context.png,1,inst,mod,L,R,430,2637,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelionwaterinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelionwatermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katelionwater_nopauses.mp3?raw=true,0.301671992
D,Post,59,100,Kate crushed the lion with the pear,crushed,lion,pear,lionladle,Sentence,2,InstControl,,katelionpear_nopauses.mp3,katelionpearinstright2_context.png,katelionpearmodleft2_context.png,katelionpearinstright2_context.png,katelionpearmodleft2_context.png,1,inst,mod,L,R,408,2891,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelionpearinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelionpearmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katelionpear_nopauses.mp3?raw=true,0.307804475
D,Post,60,118,Kate stung the gorilla with the lightning bolt,stung,gorilla,lightning bolt,gorillatennisracket,Sentence,2,InstControl,,kategorillalightningbolt_nopauses.mp3,kategorillalightningboltinstleft2_context.png,kategorillalightningboltmodright2_context.png,kategorillalightningboltmodright2_context.png,kategorillalightningboltinstleft2_context.png,2,mod,inst,R,L,447,3601,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategorillalightningboltmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategorillalightningboltinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kategorillalightningbolt_nopauses.mp3?raw=true,0.322979512
D,Post,61,121,Tom slapped the dolphin with the notebook,slapped,dolphin,notebook,dolphinladle,Sentence,2,InstControl,,tomdolphinnotebook_nopauses.mp3,tomdolphinnotebookinstleft2_context.png,tomdolphinnotebookmodright2_context.png,tomdolphinnotebookmodright2_context.png,tomdolphinnotebookinstleft2_context.png,2,mod,inst,R,L,581,3230,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomdolphinnotebookmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomdolphinnotebookinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomdolphinnotebook_nopauses.mp3?raw=true,0.325662325
D,Post,62,112,Kate stung the lion with the cactus,stung,lion,cactus,lionoar,Sentence,2,InstControl,,katelioncactus_nopauses.mp3,katelioncactusinstleft2_context.png,katelioncactusmodright2_context.png,katelioncactusmodright2_context.png,katelioncactusinstleft2_context.png,2,mod,inst,R,L,425,3351,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelioncactusmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelioncactusinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katelioncactus_nopauses.mp3?raw=true,0.335939301
D,Post,63,28,Kate knocked on the lion with the cucumber,knocked on,lion,cucumber,lionladle,Sentence,2,InstControl,,katelioncucumber_nopauses.mp3,katelioncucumberinstright2_context.png,katelioncucumbermodleft2_context.png,katelioncucumberinstright2_context.png,katelioncucumbermodleft2_context.png,1,inst,mod,L,R,427,3152,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelioncucumberinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelioncucumbermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katelioncucumber_nopauses.mp3?raw=true,0.341013105
